,Unnamed: 0,Producer,time,bandwidth,input-load,input-packet-rate,input-data-rate,interface-name,load-interval,output-data-rate,output-load,output-packet-rate,peak-input-data-rate,peak-input-packet-rate,peak-output-data-rate,peak-output-packet-rate,reliability
142037,150373,leaf3,1501868115125000000,100000000,51,1739003.0,20076767.0,HundredGigE0/0/0/7,0,7.0,0,1.0,0,0,0,0,255
142038,150374,leaf3,1501868115127000000,100000000,23,804259.0,9041129.0,HundredGigE0/0/0/8,0,7.0,0,1.0,0,0,0,0,255
142039,150375,leaf3,1501868115130000000,100000000,36,1243024.0,14350191.0,HundredGigE0/0/0/9,0,1.0,0,1.0,0,0,0,0,255
142040,150376,leaf3,1501868115132000000,100000000,28,1002027.0,11249591.0,HundredGigE0/0/0/10,0,0.0,0,1.0,0,0,0,0,255
142041,150377,leaf3,1501868115134000000,100000000,25,875376.0,9975701.0,HundredGigE0/0/0/11,0,3.0,0,1.0,0,0,0,0,255
142042,150378,leaf3,1501868115137000000,100000000,33,1160374.0,13209756.0,HundredGigE0/0/0/12,0,1661.0,0,145.0,0,0,0,0,255
142043,150379,leaf3,1501868115139000000,100000000,31,1068741.0,12305403.0,HundredGigE0/0/0/13,0,1480.0,0,131.0,0,0,0,0,255
142044,150380,leaf3,1501868115141000000,100000000,33,1140918.0,12967135.0,HundredGigE0/0/0/14,0,5.0,0,1.0,0,0,0,0,255
142045,150381,leaf3,1501868115144000000,100000000,33,1171832.0,13322319.0,HundredGigE0/0/0/15,0,6.0,0,1.0,0,0,0,0,255
142046,150382,leaf3,1501868115146000000,100000000,37,1249600.0,14528843.0,HundredGigE0/0/0/16,0,1580.0,0,138.0,0,0,0,0,255
142047,150383,leaf3,1501868115148000000,100000000,28,1005442.0,11047394.0,HundredGigE0/0/0/17,0,1440.0,0,127.0,0,0,0,0,255
142048,150384,leaf3,1501868115150000000,100000000,32,1106813.0,12717955.0,HundredGigE0/0/0/18,0,4.0,0,1.0,0,0,0,0,255
142049,150385,leaf3,1501868115153000000,100000000,34,1210138.0,13611857.0,HundredGigE0/0/0/19,0,4.0,0,1.0,0,0,0,0,255
142050,150386,leaf3,1501868115155000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
142051,150387,leaf3,1501868115157000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
142052,150388,leaf3,1501868115160000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
142053,150389,leaf3,1501868115162000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
142054,150390,leaf3,1501868115164000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
142055,150391,leaf3,1501868115167000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
142056,150392,leaf3,1501868115170000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
142057,150393,leaf3,1501868115172000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
142058,150394,leaf3,1501868115174000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
142059,150395,leaf3,1501868115177000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
142060,150396,leaf3,1501868115179000000,100000000,245,8439886.0,96252723.0,HundredGigE0/0/0/30,0,95554977.0,243,8466178.0,0,0,0,0,255
142061,150397,leaf3,1501868115181000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
142062,150398,spine3,1501868115368000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
142063,150399,spine3,1501868115370000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,11.0,0,5.0,0,0,0,0,255
142064,150400,spine3,1501868115372000000,100000000,39,1376818.0,15582797.0,HundredGigE0/0/0/0,0,9613270.0,24,854435.0,0,0,0,0,255
142065,150401,spine3,1501868115379000000,100000000,31,1070851.0,12256623.0,HundredGigE0/0/0/1,0,10878991.0,27,969116.0,0,0,0,0,255
142066,150402,spine3,1501868115381000000,100000000,33,1147168.0,13193945.0,HundredGigE0/0/0/2,0,12194144.0,31,1074519.0,0,0,0,0,255
142067,150403,spine3,1501868115383000000,100000000,24,865339.0,9536082.0,HundredGigE0/0/0/3,0,15557735.0,39,1351851.0,0,0,0,0,255
142068,150404,spine3,1501868115386000000,100000000,14,510925.0,5826888.0,HundredGigE0/0/0/4,0,5925976.0,15,509168.0,0,0,0,0,255
142069,150405,spine3,1501868115388000000,100000000,22,757540.0,8903849.0,HundredGigE0/0/0/5,0,6886350.0,17,594283.0,0,0,0,0,255
142070,150406,spine3,1501868115391000000,100000000,19,665780.0,7642137.0,HundredGigE0/0/0/6,0,4943237.0,12,432362.0,0,0,0,0,255
142071,150407,spine3,1501868115393000000,100000000,12,435110.0,5074182.0,HundredGigE0/0/0/7,0,4455191.0,11,395226.0,0,0,0,0,255
142072,150408,spine3,1501868115396000000,100000000,0,144.0,1650.0,HundredGigE0/0/0/8,0,13224801.0,33,1161865.0,0,0,0,0,255
142073,150409,spine3,1501868115399000000,100000000,0,130.0,1470.0,HundredGigE0/0/0/9,0,12303360.0,31,1068428.0,0,0,0,0,255
142074,150410,spine3,1501868115401000000,100000000,0,1.0,4.0,HundredGigE0/0/0/10,0,12991869.0,33,1143120.0,0,0,0,0,255
142075,150411,spine3,1501868115404000000,100000000,0,1.0,5.0,HundredGigE0/0/0/11,0,13328971.0,33,1172316.0,0,0,0,0,255
142076,150412,spine3,1501868115406000000,100000000,19,683476.0,7809303.0,HundredGigE0/0/0/12,0,12386513.0,31,1083321.0,0,0,0,0,255
142077,150413,spine3,1501868115409000000,100000000,26,923649.0,10467648.0,HundredGigE0/0/0/13,0,8422476.0,21,763393.0,0,0,0,0,255
142078,150414,spine3,1501868115411000000,100000000,29,1012960.0,11606267.0,HundredGigE0/0/0/14,0,11753073.0,29,1049033.0,0,0,0,0,255
142079,150415,spine3,1501868115413000000,100000000,21,757080.0,8618458.0,HundredGigE0/0/0/15,0,9459540.0,24,849103.0,0,0,0,0,255
142080,150416,spine3,1501868115415000000,100000000,35,1219710.0,14094001.0,HundredGigE0/0/0/16,0,10917812.0,27,931406.0,0,0,0,0,255
142081,150417,spine3,1501868115418000000,100000000,34,1161058.0,13363959.0,HundredGigE0/0/0/17,0,8966419.0,22,775465.0,0,0,0,0,255
142082,150418,spine3,1501868115420000000,100000000,35,1194785.0,13923832.0,HundredGigE0/0/0/18,0,6670597.0,17,588425.0,0,0,0,0,255
142083,150419,spine3,1501868115422000000,100000000,31,1088205.0,12382772.0,HundredGigE0/0/0/19,0,4469910.0,11,395658.0,0,0,0,0,255
142084,150420,spine3,1501868115425000000,100000000,29,1024383.0,11764081.0,HundredGigE0/0/0/20,0,6949143.0,17,608760.0,0,0,0,0,255
142085,150421,spine3,1501868115427000000,100000000,21,785261.0,8431590.0,HundredGigE0/0/0/21,0,5767806.0,14,497491.0,0,0,0,0,255
142086,150422,spine3,1501868115429000000,100000000,19,690443.0,7548308.0,HundredGigE0/0/0/22,0,6114969.0,15,563842.0,0,0,0,0,255
142087,150423,spine3,1501868115432000000,100000000,30,1038479.0,11989671.0,HundredGigE0/0/0/23,0,7501635.0,19,677080.0,0,0,0,0,255
142088,150424,spine3,1501868115434000000,100000000,17,650116.0,6835409.0,HundredGigE0/0/0/24,0,5978543.0,15,536648.0,0,0,0,0,255
142089,150425,spine3,1501868115436000000,100000000,18,643908.0,7325321.0,HundredGigE0/0/0/25,0,5503805.0,14,500612.0,0,0,0,0,255
142090,150426,spine3,1501868115439000000,100000000,34,1161369.0,13662080.0,HundredGigE0/0/0/26,0,6863471.0,17,616963.0,0,0,0,0,255
142091,150427,spine3,1501868115441000000,100000000,33,1142897.0,13194405.0,HundredGigE0/0/0/27,0,6585528.0,16,581734.0,0,0,0,0,255
142092,150428,spine3,1501868115443000000,100000000,19,687952.0,7487859.0,HundredGigE0/0/0/28,0,7436553.0,18,641945.0,0,0,0,0,255
142093,150429,spine3,1501868115445000000,100000000,13,482287.0,5309232.0,HundredGigE0/0/0/29,0,10750929.0,27,905884.0,0,0,0,0,255
142094,150430,spine3,1501868115448000000,100000000,24,857234.0,9510995.0,HundredGigE0/0/0/30,0,4541982.0,11,400703.0,0,0,0,0,255
142095,150431,spine3,1501868115450000000,100000000,19,643040.0,7497364.0,HundredGigE0/0/0/31,0,11534765.0,29,985469.0,0,0,0,0,255
142096,150432,leaf6,1501868116042000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
142097,150433,leaf6,1501868116045000000,1000000,0,6.0,8.0,MgmtEth0/RP0/CPU0/0,9,18.0,0,5.0,0,0,0,0,254
142098,150434,leaf6,1501868116047000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,0,0.0,0,0.0,0,0,0,0,255
142099,150435,leaf6,1501868116050000000,100000000,0,0.0,0.0,HundredGigE0/0/0/1,0,0.0,0,0.0,0,0,0,0,255
142100,150436,leaf6,1501868116052000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
142101,150437,leaf6,1501868116055000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
142102,150438,leaf6,1501868116057000000,100000000,42,1480335.0,16819998.0,HundredGigE0/0/0/4,0,7962548.0,20,740481.0,0,0,0,0,255
142103,150439,leaf6,1501868116060000000,100000000,32,1132183.0,12838179.0,HundredGigE0/0/0/5,0,11688180.0,29,987994.0,0,0,0,0,255
142104,150440,leaf6,1501868116062000000,100000000,47,1612340.0,18438600.0,HundredGigE0/0/0/6,0,14053571.0,35,1225980.0,0,0,0,0,255
142105,150441,leaf6,1501868116064000000,100000000,30,1097976.0,12125408.0,HundredGigE0/0/0/7,0,10054023.0,25,892915.0,0,0,0,0,255
142106,150442,leaf6,1501868116067000000,100000000,13,475856.0,5284721.0,HundredGigE0/0/0/8,0,13686435.0,34,1180476.0,0,0,0,0,255
142107,150443,leaf6,1501868116069000000,100000000,19,672064.0,7564748.0,HundredGigE0/0/0/9,0,8469414.0,21,764363.0,0,0,0,0,255
142108,150444,leaf6,1501868116071000000,100000000,18,629022.0,7243497.0,HundredGigE0/0/0/10,0,13169359.0,33,1139574.0,0,0,0,0,255
142109,150445,leaf6,1501868116074000000,100000000,15,535430.0,6225346.0,HundredGigE0/0/0/11,0,11556824.0,29,1012670.0,0,0,0,0,255
142110,150446,leaf6,1501868116076000000,100000000,17,608425.0,6946102.0,HundredGigE0/0/0/12,0,11696458.0,29,1018916.0,0,0,0,0,255
142111,150447,leaf6,1501868116079000000,100000000,14,495852.0,5748511.0,HundredGigE0/0/0/13,0,8385402.0,21,781597.0,0,0,0,0,255
142112,150448,leaf6,1501868116081000000,100000000,15,560205.0,6066049.0,HundredGigE0/0/0/14,0,7524686.0,19,688527.0,0,0,0,0,255
142113,150449,leaf6,1501868116084000000,100000000,18,671522.0,7433250.0,HundredGigE0/0/0/15,0,11973870.0,30,1037257.0,0,0,0,0,255
142114,150450,leaf6,1501868116086000000,100000000,8,330275.0,3401957.0,HundredGigE0/0/0/16,0,10217712.0,26,915751.0,0,0,0,0,255
142115,150451,leaf6,1501868116089000000,100000000,15,550922.0,6218629.0,HundredGigE0/0/0/17,0,10374385.0,26,925676.0,0,0,0,0,255
142116,150452,leaf6,1501868116091000000,100000000,11,416266.0,4570621.0,HundredGigE0/0/0/18,0,13914147.0,35,1184533.0,0,0,0,0,255
142117,150453,leaf6,1501868116094000000,100000000,15,550309.0,6061577.0,HundredGigE0/0/0/19,0,7646640.0,19,666224.0,0,0,0,0,255
142118,150454,leaf6,1501868116096000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
142119,150455,leaf6,1501868116099000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
142120,150456,leaf6,1501868116101000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
142121,150457,leaf6,1501868116103000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
142122,150458,leaf6,1501868116106000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
142123,150459,leaf6,1501868116108000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
142124,150460,leaf6,1501868116111000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
142125,150461,leaf6,1501868116113000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
142126,150462,leaf6,1501868116116000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
142127,150463,leaf6,1501868116118000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
142128,150464,leaf6,1501868116120000000,100000000,216,7463783.0,84809818.0,HundredGigE0/0/0/30,0,63900717.0,162,5722082.0,0,0,0,0,255
142129,150465,leaf6,1501868116122000000,100000000,223,7696788.0,87534952.0,HundredGigE0/0/0/31,0,69086461.0,176,6095548.0,0,0,0,0,255
142130,150466,leaf2,1501868116151000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
142131,150467,leaf2,1501868116153000000,0,0,0.0,0.0,Bundle-Ether2,9,0.0,0,0.0,0,0,0,0,255
142132,150468,leaf2,1501868116156000000,1000000,0,6.0,8.0,MgmtEth0/RP0/CPU0/0,9,81.0,0,11.0,0,0,0,0,254
142133,150469,leaf2,1501868116158000000,100000000,54,1867609.0,21233051.0,HundredGigE0/0/0/0,0,22895433.0,58,2013003.0,0,0,0,0,255
142134,150470,leaf2,1501868116161000000,100000000,55,1911547.0,21932308.0,HundredGigE0/0/0/1,0,18956984.0,48,1661786.0,0,0,0,0,255
142135,150471,leaf2,1501868116163000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
142136,150472,leaf2,1501868116166000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
142137,150473,leaf2,1501868116168000000,100000000,12,417234.0,4881071.0,HundredGigE0/0/0/4,0,3852031.0,9,337876.0,0,0,0,0,255
142138,150474,leaf2,1501868116171000000,100000000,15,517141.0,6032023.0,HundredGigE0/0/0/5,0,4892435.0,12,425772.0,0,0,0,0,255
142139,150475,leaf2,1501868116173000000,100000000,15,516584.0,5979259.0,HundredGigE0/0/0/6,0,6687480.0,17,575795.0,0,0,0,0,255
142140,150476,leaf2,1501868116175000000,100000000,21,732742.0,8348927.0,HundredGigE0/0/0/7,0,2031327.0,5,193050.0,0,0,0,0,255
142141,150477,leaf2,1501868116178000000,100000000,10,368768.0,4205125.0,HundredGigE0/0/0/8,0,5291131.0,13,467101.0,0,0,0,0,255
142142,150478,leaf2,1501868116180000000,100000000,15,523999.0,5885578.0,HundredGigE0/0/0/9,0,7468131.0,19,650262.0,0,0,0,0,255
142143,150479,leaf2,1501868116182000000,100000000,15,547998.0,6237372.0,HundredGigE0/0/0/10,0,4534988.0,11,410356.0,0,0,0,0,255
142144,150480,leaf2,1501868116184000000,100000000,13,479815.0,5377080.0,HundredGigE0/0/0/11,0,7611563.0,19,651447.0,0,0,0,0,255
142145,150481,leaf2,1501868116187000000,100000000,14,484839.0,5642736.0,HundredGigE0/0/0/12,0,5559541.0,14,487446.0,0,0,0,0,255
142146,150482,leaf2,1501868116189000000,100000000,16,566722.0,6566765.0,HundredGigE0/0/0/13,0,8485626.0,21,721934.0,0,0,0,0,255
142147,150483,leaf2,1501868116191000000,100000000,12,412510.0,4716727.0,HundredGigE0/0/0/14,0,7282468.0,18,634426.0,0,0,0,0,255
142148,150484,leaf2,1501868116194000000,100000000,10,376714.0,4246390.0,HundredGigE0/0/0/15,0,4835098.0,12,414620.0,0,0,0,0,255
142149,150485,leaf2,1501868116196000000,100000000,15,526631.0,6132128.0,HundredGigE0/0/0/16,0,7368161.0,18,629380.0,0,0,0,0,255
142150,150486,leaf2,1501868116198000000,100000000,12,424924.0,4823145.0,HundredGigE0/0/0/17,0,5039730.0,12,452613.0,0,0,0,0,255
142151,150487,leaf2,1501868116200000000,100000000,8,306430.0,3298480.0,HundredGigE0/0/0/18,0,2853764.0,7,262712.0,0,0,0,0,255
142152,150488,leaf2,1501868116203000000,100000000,13,481426.0,5470623.0,HundredGigE0/0/0/19,0,6411836.0,16,571806.0,0,0,0,0,255
142153,150489,leaf2,1501868116205000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
142154,150490,leaf2,1501868116208000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
142155,150491,leaf2,1501868116210000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
142156,150492,leaf2,1501868116212000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
142157,150493,leaf2,1501868116215000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
142158,150494,leaf2,1501868116217000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
142159,150495,leaf2,1501868116219000000,100000000,0,0.0,0.0,HundredGigE0/0/0/26,0,0.0,0,0.0,0,0,0,0,255
142160,150496,leaf2,1501868116221000000,100000000,0,0.0,0.0,HundredGigE0/0/0/27,0,0.0,0,0.0,0,0,0,0,255
142161,150497,leaf2,1501868116224000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
142162,150498,leaf2,1501868116226000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
142163,150499,leaf2,1501868116228000000,100000000,120,4110012.0,47067369.0,HundredGigE0/0/0/30,0,45984342.0,117,4008039.0,0,0,0,0,255
142164,150500,leaf2,1501868116231000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
142165,150501,leaf4,1501868116258000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
142166,150502,leaf4,1501868116260000000,1000000,0,6.0,8.0,MgmtEth0/RP0/CPU0/0,9,9.0,0,4.0,0,0,0,0,254
142167,150503,leaf4,1501868116263000000,100000000,0,0.0,0.0,HundredGigE0/0/0/0,9,0.0,0,0.0,0,0,0,0,255
142168,150504,leaf4,1501868116265000000,100000000,157,5416053.0,61957500.0,HundredGigE0/0/0/1,0,87325581.0,222,7671959.0,0,0,0,0,255
142169,150505,leaf4,1501868116267000000,100000000,0,0.0,0.0,HundredGigE0/0/0/2,0,0.0,0,0.0,0,0,0,0,255
142170,150506,leaf4,1501868116270000000,100000000,0,0.0,0.0,HundredGigE0/0/0/3,0,0.0,0,0.0,0,0,0,0,255
142171,150507,leaf4,1501868116272000000,100000000,34,1171508.0,13612032.0,HundredGigE0/0/0/4,0,11355311.0,28,977906.0,0,0,0,0,255
142172,150508,leaf4,1501868116274000000,100000000,38,1299898.0,15102968.0,HundredGigE0/0/0/5,0,11119133.0,28,961349.0,0,0,0,0,255
142173,150509,leaf4,1501868116277000000,100000000,37,1322320.0,14790281.0,HundredGigE0/0/0/6,0,12864014.0,32,1123081.0,0,0,0,0,255
142174,150510,leaf4,1501868116279000000,100000000,46,1584653.0,18325948.0,HundredGigE0/0/0/7,0,9519735.0,24,837454.0,0,0,0,0,255
142175,150511,leaf4,1501868116281000000,100000000,28,968332.0,11116008.0,HundredGigE0/0/0/8,0,9589840.0,24,859826.0,0,0,0,0,255
142176,150512,leaf4,1501868116284000000,100000000,33,1130177.0,13190327.0,HundredGigE0/0/0/9,0,12060412.0,30,1040805.0,0,0,0,0,255
142177,150513,leaf4,1501868116286000000,100000000,28,990780.0,11287700.0,HundredGigE0/0/0/10,0,13058502.0,33,1128273.0,0,0,0,0,255
142178,150514,leaf4,1501868116288000000,100000000,23,823952.0,9214978.0,HundredGigE0/0/0/11,0,8959520.0,22,789792.0,0,0,0,0,255
142179,150515,leaf4,1501868116291000000,100000000,30,1059084.0,12107378.0,HundredGigE0/0/0/12,0,7984868.0,20,699545.0,0,0,0,0,255
142180,150516,leaf4,1501868116293000000,100000000,22,792510.0,8768841.0,HundredGigE0/0/0/13,0,10704272.0,27,945714.0,0,0,0,0,255
142181,150517,leaf4,1501868116295000000,100000000,29,1027530.0,11475110.0,HundredGigE0/0/0/14,0,11337139.0,28,989968.0,0,0,0,0,255
142182,150518,leaf4,1501868116298000000,100000000,24,854085.0,9493787.0,HundredGigE0/0/0/15,0,8626672.0,21,758780.0,0,0,0,0,255
142183,150519,leaf4,1501868116300000000,100000000,0,0.0,0.0,HundredGigE0/0/0/16,0,0.0,0,0.0,0,0,0,0,255
142184,150520,leaf4,1501868116302000000,100000000,33,1183658.0,13316876.0,HundredGigE0/0/0/17,0,8947282.0,22,821822.0,0,0,0,0,255
142185,150521,leaf4,1501868116305000000,100000000,24,876636.0,9621452.0,HundredGigE0/0/0/18,0,12196382.0,31,1079242.0,0,0,0,0,255
142186,150522,leaf4,1501868116307000000,100000000,21,786886.0,8529894.0,HundredGigE0/0/0/19,0,10122102.0,25,903813.0,0,0,0,0,255
142187,150523,leaf4,1501868116309000000,100000000,0,0.0,0.0,HundredGigE0/0/0/20,0,0.0,0,0.0,0,0,0,0,255
142188,150524,leaf4,1501868116312000000,100000000,0,0.0,0.0,HundredGigE0/0/0/21,0,0.0,0,0.0,0,0,0,0,255
142189,150525,leaf4,1501868116314000000,100000000,0,0.0,0.0,HundredGigE0/0/0/22,0,0.0,0,0.0,0,0,0,0,255
142190,150526,leaf4,1501868116317000000,100000000,0,0.0,0.0,HundredGigE0/0/0/23,0,0.0,0,0.0,0,0,0,0,255
142191,150527,leaf4,1501868116323000000,100000000,0,0.0,0.0,HundredGigE0/0/0/24,0,0.0,0,0.0,0,0,0,0,255
142192,150528,leaf4,1501868116326000000,100000000,0,0.0,0.0,HundredGigE0/0/0/25,0,0.0,0,0.0,0,0,0,0,255
142193,150529,leaf4,1501868116328000000,100000000,0,1.0,0.0,HundredGigE0/0/0/26,0,27358.0,0,786.0,0,0,0,0,255
142194,150530,leaf4,1501868116331000000,100000000,0,1.0,0.0,HundredGigE0/0/0/27,0,27569.0,0,797.0,0,0,0,0,255
142195,150531,leaf4,1501868116333000000,100000000,0,0.0,0.0,HundredGigE0/0/0/28,0,0.0,0,0.0,0,0,0,0,255
142196,150532,leaf4,1501868116335000000,100000000,0,0.0,0.0,HundredGigE0/0/0/29,0,0.0,0,0.0,0,0,0,0,255
142197,150533,leaf4,1501868116338000000,100000000,246,8504140.0,96522813.0,HundredGigE0/0/0/30,0,92225265.0,235,8167207.0,0,0,0,0,255
142198,150534,leaf4,1501868116341000000,100000000,0,0.0,0.0,HundredGigE0/0/0/31,0,0.0,0,0.0,0,0,0,0,255
142199,150535,spine4,1501868116513000000,0,0,0.0,0.0,Null0,9,0.0,0,0.0,0,0,0,0,255
142200,150536,spine4,1501868116515000000,1000000,0,7.0,8.0,MgmtEth0/RP0/CPU0/0,9,11.0,0,5.0,0,0,0,0,254
142201,150537,spine4,1501868116517000000,100000000,31,1085245.0,12532754.0,HundredGigE0/0/0/0,0,12085460.0,30,1074916.0,0,0,0,0,255
142202,150538,spine4,1501868116520000000,100000000,29,1051258.0,11618584.0,HundredGigE0/0/0/1,0,8273605.0,21,776288.0,0,0,0,0,255
142203,150539,spine4,1501868116522000000,100000000,35,1195681.0,13804576.0,HundredGigE0/0/0/2,0,13512172.0,34,1189201.0,0,0,0,0,255
142204,150540,spine4,1501868116524000000,100000000,28,1025145.0,11304124.0,HundredGigE0/0/0/3,0,12453749.0,31,1120307.0,0,0,0,0,255
142205,150541,spine4,1501868116527000000,100000000,18,635166.0,7435691.0,HundredGigE0/0/0/4,0,6180896.0,15,530860.0,0,0,0,0,255
142206,150542,spine4,1501868116529000000,100000000,12,456801.0,5086500.0,HundredGigE0/0/0/5,0,4865987.0,12,428721.0,0,0,0,0,255
142207,150543,spine4,1501868116531000000,100000000,7,265311.0,2882172.0,HundredGigE0/0/0/6,0,3330463.0,8,309406.0,0,0,0,0,255
142208,150544,spine4,1501868116534000000,100000000,16,577548.0,6476480.0,HundredGigE0/0/0/7,0,5528440.0,14,486491.0,0,0,0,0,255
142209,150545,spine4,1501868116536000000,100000000,0,131.0,1504.0,HundredGigE0/0/0/8,0,14688445.0,37,1264445.0,0,0,0,0,255
142210,150546,spine4,1501868116538000000,100000000,0,121.0,1370.0,HundredGigE0/0/0/9,0,10928816.0,27,995135.0,0,0,0,0,255
142211,150547,spine4,1501868116541000000,100000000,0,1.0,4.0,HundredGigE0/0/0/10,0,12731725.0,32,1107257.0,0,0,0,0,255
142212,150548,spine4,1501868116543000000,100000000,0,1.0,4.0,HundredGigE0/0/0/11,0,13743159.0,35,1219973.0,0,0,0,0,255
142213,150549,spine4,1501868116545000000,100000000,0,0.0,0.0,HundredGigE0/0/0/12,0,0.0,0,0.0,0,0,0,0,255
142214,150550,spine4,1501868116548000000,100000000,22,823255.0,8987368.0,HundredGigE0/0/0/13,0,13421770.0,34,1191735.0,0,0,0,0,255
142215,150551,spine4,1501868116550000000,100000000,30,1068082.0,12065080.0,HundredGigE0/0/0/14,0,9866019.0,25,893973.0,0,0,0,0,255
142216,150552,spine4,1501868116552000000,100000000,25,880582.0,9860925.0,HundredGigE0/0/0/15,0,8244195.0,21,761221.0,0,0,0,0,255
142217,150553,spine4,1501868116554000000,100000000,20,747166.0,8197270.0,HundredGigE0/0/0/16,0,11623771.0,29,991994.0,0,0,0,0,255
142218,150554,spine4,1501868116557000000,100000000,8,327084.0,3431340.0,HundredGigE0/0/0/17,0,8400210.0,21,730966.0,0,0,0,0,255
142219,150555,spine4,1501868116559000000,100000000,14,530174.0,5620239.0,HundredGigE0/0/0/18,0,5047295.0,12,458572.0,0,0,0,0,255
142220,150556,spine4,1501868116561000000,100000000,25,905924.0,9956897.0,HundredGigE0/0/0/19,0,5815842.0,14,524453.0,0,0,0,0,255
142221,150557,spine4,1501868116564000000,100000000,25,909147.0,10141828.0,HundredGigE0/0/0/20,0,3383126.0,8,328411.0,0,0,0,0,255
142222,150558,spine4,1501868116566000000,100000000,26,920958.0,10319136.0,HundredGigE0/0/0/21,0,6162002.0,15,545985.0,0,0,0,0,255
142223,150559,spine4,1501868116569000000,100000000,35,1175441.0,13806341.0,HundredGigE0/0/0/22,0,4550569.0,11,414286.0,0,0,0,0,255
142224,150560,spine4,1501868116571000000,100000000,19,660924.0,7583654.0,HundredGigE0/0/0/23,0,6061224.0,15,550296.0,0,0,0,0,255
142225,150561,spine4,1501868116573000000,100000000,33,1117330.0,13068100.0,HundredGigE0/0/0/24,0,4074772.0,10,379871.0,0,0,0,0,255
142226,150562,spine4,1501868116575000000,100000000,32,1117019.0,12728027.0,HundredGigE0/0/0/25,0,2897251.0,7,283398.0,0,0,0,0,255
142227,150563,spine4,1501868116578000000,100000000,21,719103.0,8340860.0,HundredGigE0/0/0/26,0,5419358.0,13,483219.0,0,0,0,0,255
